sample_id,1_ratio,1_ratio_peak_temp,1_ratio_peak_abund,1_ratio_meanstd_abund,2_ratio,2_ratio_peak_temp,2_ratio_peak_abund,2_ratio_meanstd_abund,3_ratio,3_ratio_peak_temp,3_ratio_peak_abund,3_ratio_meanstd_abund,4_ratio,4_ratio_peak_temp,4_ratio_peak_abund,4_ratio_meanstd_abund,5_ratio,5_ratio_peak_temp,5_ratio_peak_abund,5_ratio_meanstd_abund
S0105,32.0,419.916,1.0,0.4014047295219349,18.0,165.024,0.4312060204746908,0.1781136465977446,16.0,419.916,0.1379617770546973,0.0576089371905657,17.0,165.024,0.1053051809413272,0.0436776137772685,36.0,803.48,0.0399155912557913,0.0276788613199011
S0106,18.0,360.355,1.0,0.6908220078887651,17.0,370.003,0.2403646558960615,0.1656865487599107,32.0,440.029,0.0509299977464313,0.0449909913880315,1.0,379.524,0.0368386668733404,0.0257604012216389,0.0,392.264,0.0270160630770867,0.0187044758348818
S0107,32.0,553.147,1.0,0.216201170828407,18.0,250.216,0.1802628590371361,0.0842576040416332,16.0,553.147,0.1329625304990254,0.0296595995275277,17.0,250.216,0.0457684911869383,0.0215452445710446,28.0,562.461,0.0040671421362233,0.0021644082355268
S0108,18.0,160.953,1.0,0.178550202596856,32.0,483.34,0.5495424807720573,0.0982843190874981,17.0,160.953,0.2503185490026141,0.0446281836424862,16.0,483.34,0.0716844985310393,0.0141801788008584,1.0,160.953,0.0033194517838244,0.0009396427743647
S0109,32.0,538.629,1.0,0.2388809172567216,18.0,105.417,0.0741386111453957,0.0391967709173795,16.0,538.629,0.1116849618673032,0.0276472892670037,17.0,111.682,0.0183722398476258,0.0098979203898961,44.0,480.304,0.0044526659556357,0.0022909944118249
S0110,18.0,505.911,1.0,0.6958691171239204,17.0,505.911,0.2888113673456849,0.2011139580124483,28.0,344.327,0.1356656009886198,0.0746875113383286,44.0,521.141,0.0586479604781257,0.0392582320912618,16.0,490.334,0.0358957887200689,0.0239112681770762
S0111,18.0,209.551,1.0,0.4491876483965723,32.0,254.072,0.761728333310321,0.2523979999410686,17.0,212.729,0.2355240179225767,0.1064739285371307,16.0,250.866,0.1186269244688113,0.0430401801775494,36.0,464.527,0.0535300767433394,0.0346002684372843
S0112,18.0,147.71,1.0,0.7857687996278366,17.0,163.76,0.2677773159522743,0.2108019341325293,32.0,386.923,0.2307494610806878,0.1880532334730678,28.0,447.536,0.167073093732161,0.1397666009254374,16.0,141.311,0.0792434058572913,0.0593272092497833
S0113,18.0,774.553,1.0,0.647381468674666,32.0,634.569,0.391676680492525,0.3114978888103377,1.0,258.042,0.2187256201855064,0.1722772032250023,17.0,622.114,0.2569657553037535,0.1661773036062461,3.0,188.191,0.1854104534728688,0.1390638131147437
S0114,28.0,523.07,1.0,0.2134436267385566,44.0,700.606,0.5944292181610631,0.1963653831362153,18.0,160.594,0.4914639351567956,0.1442389561335429,17.0,160.594,0.1140955445766411,0.0334575463744875,16.0,700.606,0.0666138357147012,0.0228410014004466
S0115,18.0,176.456,0.995711196847607,0.6968630998413238,32.0,214.621,1.0,0.6721915564735634,28.0,474.646,0.4245714813508279,0.3216225753772106,1.0,217.79,0.3114623661418241,0.2013999338635815,17.0,185.935,0.2672713352377369,0.1792636275875881
S0116,18.0,718.111,1.0,0.3442695565251848,17.0,718.111,0.2499410338711391,0.0874776221871763,32.0,736.904,0.0698589310478089,0.0395294697879611,44.0,621.282,0.0973651973874669,0.0352823628398279,1.0,727.483,0.0355767767405218,0.0191105586127608
S0117,18.0,128.782,1.0,0.9369182333177244,17.0,135.136,0.2681521975681512,0.2465997836839047,32.0,154.394,0.2562639085542004,0.2259777034393383,16.0,164.039,0.0641809030989287,0.0548362686180709,44.0,491.851,0.0543801578591873,0.0231417038488673
S0118,28.0,38.241,1.0,0.7406321083486465,18.0,186.605,0.8193405737069299,0.5479179431516219,32.0,164.138,0.7546822217430629,0.5123850469318658,17.0,183.405,0.2206641926832134,0.1445246039288875,1.0,940.704,0.1855449761869642,0.1326113010431509
S0119,32.0,141.824,1.0,0.7427941943287171,18.0,450.83,0.7014990779506111,0.4991762316902704,44.0,450.83,0.6005257145087345,0.3238596595141534,28.0,507.531,0.2826175766751833,0.2042338257835639,17.0,460.336,0.1913780003724681,0.1326503110561509
S0120,18.0,997.261,0.4642417108275279,0.5046759455467472,44.0,610.409,1.0,0.3044241776068366,28.0,500.5,0.4824931482705514,0.1214188071562475,17.0,994.21,0.1073618517839558,0.1164985840026129,16.0,613.494,0.1144014410574797,0.0391348567156269
S0121,28.0,37.707,1.0,0.775355012258315,18.0,941.709,0.7700673050272209,0.4310788658534237,32.0,941.709,0.4941663746803408,0.2838627769320361,17.0,935.618,0.198130886575079,0.1104098760172759,1.0,902.018,0.1205188814919023,0.0826545089911597
S0122,18.0,139.372,1.0,0.5937083979081372,17.0,142.568,0.257710515233585,0.1534567445163902,32.0,142.568,0.0901119499599501,0.0695670354179381,16.0,136.194,0.0342173315249115,0.0241826422308265,44.0,424.718,0.018409943816599,0.013044040770673
S0123,18.0,808.958,1.0,0.5849693329734189,17.0,812.058,0.2615590530995863,0.1547009641476775,32.0,815.071,0.2094376403345186,0.1534770050142357,16.0,815.071,0.053899148427406,0.0383814177574065,44.0,741.356,0.0333421196536233,0.0176528114392653
S0124,18.0,454.692,1.0,0.6093926781956429,17.0,448.328,0.2424079629880497,0.1465535254632086,32.0,492.747,0.2162649965472009,0.1441698686277857,44.0,372.088,0.2439837665210286,0.1415532271335501,28.0,368.927,0.1454872503420675,0.0755270089607572
S0125,18.0,298.662,1.0,0.4184154685245058,44.0,562.98,0.5549070869337637,0.3635865066013929,28.0,569.325,0.3561969804026872,0.2069748541651695,17.0,298.662,0.2836227619378781,0.1187574563853507,16.0,569.325,0.1155638474931353,0.0807049633443702
S0126,18.0,141.26,1.0,0.9898389331857697,17.0,992.614,0.2402066382475823,0.2360627949438261,32.0,173.406,0.1933960316119465,0.1605894474759138,16.0,144.428,0.0584177866577214,0.0473902982025707,28.0,269.679,0.0323916348971991,0.0240271603930823
S0127,18.0,211.122,1.0,0.9775383133552908,17.0,207.963,0.2374451615624734,0.2275934507019429,0.0,198.506,0.0892251697882392,0.0671920084037494,1.0,286.918,0.0871430228634104,0.0665630427129252,3.0,331.465,0.0632230500717118,0.0450015787122514
S0128,44.0,778.045,1.0,0.766766000250124,28.0,924.038,0.8729827305517396,0.5902546480051558,16.0,845.095,0.1944652551313615,0.1395930161251518,32.0,245.736,0.1970246211553989,0.1333360951878329,18.0,972.841,0.1383818446173466,0.0832620776858646
S0129,18.0,168.089,1.0,0.6916522342347484,32.0,184.141,0.7620304731153752,0.5139618822746616,1.0,350.195,0.2954905945429816,0.2053415027754161,17.0,152.086,0.2982492563893976,0.193068737061093,0.0,296.13,0.2292487883937067,0.1701927870315084
S0130,18.0,152.375,1.0,0.3100481393355369,17.0,152.375,0.2310594394520923,0.0718231743270753,1.0,152.375,0.0203758376589567,0.0073189180125944,0.0,155.615,0.0152728515009148,0.0053034484134726,16.0,152.375,0.0123015090688357,0.0038480025305097
S0131,28.0,925.218,1.0,0.7528418018543649,32.0,30.65,0.5989066505806072,0.4124580333529311,14.0,519.387,0.3047479012718051,0.2216238781979011,18.0,106.251,0.2746169506861717,0.1869624502683455,16.0,237.604,0.2115191273312225,0.1313213482135077
S0132,1.0,1168.637,0.5501450253235384,0.3686543904160813,18.0,1195.958,0.4656526628022125,0.3601415606468337,3.0,644.967,0.4753423268664598,0.3012775378688138,2.0,1089.302,0.3608970468962055,0.2716117341335882,44.0,682.316,1.0,0.2700180670971716
S0133,18.0,140.763,1.0,0.7549494823433252,17.0,140.763,0.2630521822612773,0.2012938477908693,32.0,140.763,0.2379922039268431,0.2001561418716743,16.0,140.763,0.0701067812523875,0.0544989601363701,41.0,182.727,0.1264410592099371,0.0342293367983071
S0134,18.0,179.166,1.0,0.1911001588198463,17.0,179.166,0.2512442309484462,0.048377677509095,32.0,179.166,0.0716699180362518,0.0271707540604301,16.0,179.166,0.0264910430030784,0.0069615645488503,36.0,524.986,0.0133535170704064,0.0067996106790163
S0135,18.0,230.473,1.0,0.4358768335219441,17.0,230.473,0.234663647973429,0.1021340346834655,36.0,460.285,0.0784112177230474,0.0343569282621897,1.0,236.833,0.0316106063769692,0.0161619032699227,0.0,227.267,0.0223180165000315,0.0112935013475926
S0136,18.0,126.451,1.0,0.311539627169996,17.0,126.451,0.232113200765533,0.0726138272638192,32.0,703.69,0.0841759536643268,0.031930013323848,64.0,700.659,0.1054920298146766,0.0312473712148995,48.0,700.659,0.0693792177302054,0.0206424028277309
S0137,44.0,698.29,1.0,0.3661948907717209,18.0,152.408,0.9944546736173128,0.2556089334416864,28.0,522.912,0.9586178558510522,0.2097314773217855,16.0,698.29,0.1678999638857678,0.0668069909627198,17.0,152.408,0.2319421493690787,0.0601606533237255
S0138,18.0,111.157,1.0,0.2845265551767437,17.0,111.157,0.2323808908060402,0.0661129027933195,32.0,123.923,0.0417125595467359,0.021808459073813,1.0,111.157,0.0145307716656779,0.0067793258760539,16.0,108.065,0.0166978993850069,0.0061503069714568
S0139,44.0,425.847,1.0,0.3626110181723087,28.0,425.847,0.922675916326447,0.2676474603224196,18.0,223.479,0.746120158151358,0.2411372601472491,16.0,425.847,0.2195151348730213,0.0810099308039852,17.0,223.479,0.2107331803414021,0.0682911678805388
S0140,18.0,861.527,1.0,0.528095534837016,17.0,861.527,0.2616920843883528,0.1387522910255691,32.0,870.727,0.2105258305091459,0.1369140829162917,16.0,864.605,0.0527000209975855,0.0332322699941504,44.0,772.506,0.0340346440951942,0.0160568193972886
S0141,32.0,571.197,1.0,0.5454038295567926,18.0,797.037,0.9192968209670698,0.2536884986242836,16.0,571.197,0.1419109555056576,0.0800491388598709,17.0,797.037,0.2179517771582363,0.0610105844886183,44.0,261.727,0.214861309329077,0.0541805162909043
S0142,28.0,522.786,0.9651063370251216,0.3125542325034378,44.0,519.558,1.0,0.2135272721555344,32.0,548.831,0.0919417247205471,0.0695196680817824,16.0,522.786,0.2065563096866322,0.0481978432534524,12.0,522.786,0.1155557314631674,0.0278570376474971
S0143,18.0,172.706,1.0,0.3750220078038368,17.0,175.943,0.251970961818096,0.0948626291738893,32.0,169.546,0.1354709277030361,0.075684206803488,16.0,179.147,0.0358109921887273,0.0175684613518474,64.0,643.267,0.0390300642920137,0.0159572055839809
S0144,32.0,383.057,1.0,0.2655502799548421,18.0,287.596,0.1647715584894929,0.0770923813991764,16.0,383.057,0.1362335905610628,0.0392452292109189,44.0,287.596,0.1532041978601457,0.0362686246162515,28.0,284.412,0.0837727124941025,0.0228978336068334
S0145,18.0,293.84,1.0,0.4808606230570771,17.0,293.84,0.2837202825719919,0.138692662016867,44.0,709.42,0.1457378141982941,0.0507404763035646,35.0,471.178,0.0843599645630538,0.0407630364815108,36.0,478.983,0.0808979008866696,0.0305245874497158
S0146,18.0,239.193,1.0,0.4284391715153776,17.0,235.955,0.2318794360945093,0.1000800016018138,32.0,252.062,0.0938589661238678,0.059186817809645,1.0,268.139,0.0278924252192857,0.0162502218701277,36.0,541.267,0.0328981401384747,0.0148887662207556
S0147,18.0,95.255,1.0,0.3835172421344104,32.0,98.357,0.4743826706431632,0.2684876660501785,17.0,98.357,0.2516010201931508,0.095552414168559,28.0,432.461,0.0935591301269527,0.0640717798440777,44.0,416.681,0.1021496557663191,0.0507114682457946
S0148,18.0,145.511,1.0,0.5547164217627067,32.0,145.511,0.7679164795170343,0.4207291794903076,1.0,566.87,0.338708347810946,0.2168003364359308,28.0,952.477,0.2333924764692241,0.1587932705230762,3.0,466.842,0.2328739788949149,0.1525527615450603
S0149,18.0,274.303,1.0,0.6800237033135033,17.0,277.528,0.2357329973690839,0.1603105922706396,44.0,631.348,0.159720069780035,0.0906708389893711,32.0,322.249,0.2297511044096113,0.0719270118204047,64.0,509.22,0.2139684284149173,0.0590366816900818
S0150,18.0,156.788,1.0,0.7979446752450979,28.0,135.521,0.4811065232977476,0.3984311053847159,17.0,147.497,0.4037451296129379,0.3379316294240708,32.0,69.034,0.3081924542454379,0.2495622231529226,44.0,143.405,0.4429162351605918,0.1961059294320717
S0151,18.0,1000.71,1.0,0.8649043115571198,1.0,411.473,0.266992922426128,0.2187120529781915,17.0,1000.71,0.2538808616428258,0.2151223469801203,3.0,417.842,0.2314725593451434,0.1751813648338832,0.0,382.898,0.1646969266273843,0.1212146064747811
S0152,18.0,617.74,1.0,0.5900419194288226,28.0,45.344,0.6047770916010433,0.5606685583051281,32.0,620.874,0.4809364495927576,0.2866405958482321,17.0,617.74,0.2460575779052792,0.1462060031843081,16.0,617.74,0.0915310381283417,0.0534356150571475
S0153,18.0,415.406,1.0,0.7429837645549148,32.0,402.749,0.2934657204759999,0.2143152619115436,17.0,424.952,0.2698226204689929,0.1993886169421243,44.0,121.861,0.1094554258308942,0.0675135951325096,28.0,355.311,0.1191949967705658,0.0665360906414329
S0154,32.0,466.47,1.0,0.1886155980385895,18.0,106.729,0.5688189205986521,0.1558407545060664,17.0,106.729,0.1356172282361781,0.0374693716300329,16.0,466.47,0.1350167999469625,0.0267192639791759,1.0,466.47,0.0151580582561912,0.0086191995837726
S0155,18.0,838.385,1.0,0.2265611400228954,32.0,841.456,0.2477788262502439,0.082780895151066,17.0,838.385,0.239826264742972,0.0546771358268792,16.0,841.456,0.0470193911300692,0.0156924222719128,28.0,1002.545,0.0290716243604138,0.0148622965510751
S0156,18.0,150.512,0.8952919436261169,0.21198497887699,28.0,523.028,1.0,0.2021609727522537,44.0,707.325,0.5579918112344414,0.1973932765181192,17.0,150.512,0.2354506321183271,0.0557188437331717,16.0,710.448,0.0961046413070298,0.0373917809990647
S0157,18.0,445.288,1.0,0.5802886647682193,17.0,451.61,0.2395880889919665,0.1393161927918095,32.0,423.232,0.1485213899587326,0.1235436617965555,1.0,420.094,0.057249596375595,0.0445791776770785,0.0,416.949,0.0380458575876605,0.0279150579707125
S0158,18.0,30.292,1.0,0.7265930963640268,32.0,34.201,0.3912965182818678,0.2640495120337227,17.0,31.742,0.2800724657333629,0.1910136575450052,28.0,299.849,0.2685929389302627,0.1879986267804537,16.0,30.973,0.1390146612932096,0.0923865320183517
S0159,18.0,740.529,1.0,0.6956669317595395,32.0,144.702,0.205974982116518,0.181064931033927,17.0,752.66,0.2642584934104681,0.179624067312353,1.0,125.812,0.0688043795765661,0.0524465013699426,44.0,611.904,0.0904005832140347,0.0465834117649273
S0160,18.0,205.688,1.0,0.7052946716820145,32.0,250.557,0.3085910448003922,0.2346149128729138,28.0,323.984,0.208409848307229,0.1855409955830902,17.0,212.116,0.2674248820596497,0.1848953554732561,1.0,486.137,0.1516670212895711,0.1167816303260327
S0161,18.0,287.723,1.0,0.4486997709870357,17.0,295.416,0.2848689446719941,0.1293593993856813,44.0,540.192,0.1845044245371212,0.0564778282091265,35.0,576.441,0.0689617505810339,0.0452429537834822,28.0,540.192,0.0429560832213832,0.0295433188016883
S0162,18.0,131.407,1.0,0.4656117999572351,17.0,131.407,0.2762639218003742,0.1295378537803404,16.0,131.407,0.0257540359555811,0.0120692135989083,19.0,133.45,0.0102341047571047,0.0051317803345642,28.0,35.322,0.0045312679163677,0.0023640035992403
S0163,18.0,782.51,1.0,0.7692114490290216,32.0,794.965,0.3939908355629362,0.2661798756027941,17.0,794.965,0.2573442057527305,0.1887645061081452,28.0,779.357,0.1569186295452556,0.1119268694698334,44.0,660.265,0.2137840656130166,0.1061981733051919
S0164,18.0,147.939,0.9645122393145512,0.4233706163427359,32.0,457.166,1.0,0.2847378066162117,17.0,147.939,0.2286275260699088,0.1004314877548689,16.0,457.166,0.1390124444997583,0.0433970409199842,44.0,366.261,0.0517151238193809,0.0212318312189306
S0165,32.0,491.399,1.0,0.1345166682439278,18.0,101.66,0.2714828099919394,0.109471368831916,17.0,101.66,0.0643693507705081,0.0259344650245473,16.0,491.399,0.1183519030462308,0.0168575202534975,1.0,491.399,0.0125359753082568,0.0039274118087759
S0166,18.0,383.391,1.0,0.2898736493922186,64.0,868.295,0.2906902933849009,0.1498691288143318,48.0,868.295,0.2792441702773587,0.1412704810115561,32.0,868.295,0.2285523482029964,0.102550174991489,17.0,383.391,0.2788894034309762,0.0812108926157738
S0167,18.0,116.392,1.0,0.1582994642768084,17.0,116.392,0.2563039712174247,0.0404439781066746,32.0,116.392,0.0508803692464879,0.013847440533176,16.0,116.392,0.0247292448350255,0.0048838468495272,28.0,720.328,0.0018095718470989,0.001316870814103
S0168,18.0,207.657,1.0,0.7368490769067627,32.0,185.352,0.9917625133707542,0.6743510290362346,1.0,496.753,0.7639469360299074,0.5244517853307811,0.0,965.443,0.7149035651665689,0.5183985998953594,28.0,962.389,0.7648489794117972,0.4847382527473156
S0169,18.0,178.784,1.0,0.8322664805069014,17.0,172.444,0.2640456134989602,0.2166912825989287,32.0,159.58,0.129650724915664,0.0975071206729265,28.0,993.667,0.1199516253303815,0.0876648550425175,44.0,513.128,0.0917444996028378,0.0677746360263601
S0170,32.0,482.685,1.0,0.3179434885605925,18.0,118.008,0.1204105781895798,0.0835866625589022,16.0,485.804,0.1381758280778468,0.0464738920636101,17.0,114.865,0.0302603214158079,0.0208974801617493,44.0,356.776,0.0380685327992147,0.0189359272618027
S0171,18.0,370.416,1.0,0.4148170925474641,32.0,376.721,0.3799744704995679,0.185051839618381,17.0,370.416,0.2697690509866181,0.1116655775208328,28.0,988.3,0.0822755216961304,0.0513711422649033,16.0,376.721,0.0825003884998554,0.0411401078364126
S0172,18.0,236.666,1.0,0.7687751343310123,32.0,281.346,0.6336420905701499,0.4565321088869539,28.0,499.68,0.4523813896728554,0.3066195867149709,44.0,587.344,0.5191900683428938,0.2209611277698522,1.0,853.362,0.3174822306434923,0.2133885077342241
S0173,18.0,201.741,0.4508032385039248,0.2573769209943721,32.0,335.999,1.0,0.1914118937981517,17.0,201.741,0.1072173679694729,0.062022580391177,44.0,335.999,0.0777738569749013,0.0373138023846413,16.0,335.999,0.1409503646806682,0.0328513654139479
S0174,18.0,243.939,1.0,0.6033440425948766,32.0,307.758,0.5095083488558719,0.2426928305583294,17.0,247.12,0.2635436980448042,0.159769314390981,44.0,681.141,0.2711100478464648,0.1170288820728764,16.0,310.974,0.0959452792870923,0.0561243899577316
S0175,18.0,229.86,1.0,0.401618352155087,32.0,217.074,0.3060969309666005,0.2020356680899824,17.0,229.86,0.2390781746334109,0.0968207627155364,28.0,39.542,0.0678437427824598,0.0508123089948605,64.0,506.317,0.1357358517879455,0.0478023173911286
S0176,18.0,1203.413,1.0,0.5884090603816635,0.0,1118.268,0.4587933706225459,0.3321420218945625,1.0,973.762,0.4775927853157867,0.3069574466352003,2.0,301.072,0.3874079244046362,0.2724943598117914,3.0,887.853,0.3920861921111795,0.2422518727622516
S0177,18.0,246.983,1.0,0.5845296803201055,32.0,310.43,0.5640725046175207,0.2603308304445569,17.0,246.983,0.264128373711927,0.154286353506873,44.0,677.562,0.3171855983044519,0.1416598227845183,16.0,310.43,0.1020222492842881,0.0597933503728313
S0178,18.0,492.431,1.0,0.5017625319256439,17.0,486.108,0.2346192773744037,0.1181795471995008,32.0,498.719,0.1086845210221959,0.0730616554397751,44.0,665.338,0.0568934513935797,0.0325324335547284,16.0,501.9,0.0338314785667969,0.0208940772454933
S0179,18.0,232.052,1.0,0.4154329636442765,32.0,225.68,0.305924845485808,0.2106777225902893,17.0,235.234,0.2414437295215031,0.101613952419418,64.0,511.341,0.1726384667969416,0.0597161117237599,48.0,511.341,0.1377132522461867,0.0476934721639859
S0180,28.0,581.621,1.0,0.8570661543654912,32.0,581.621,0.1771824984622402,0.1441295651677496,14.0,46.097,0.0707852146956867,0.0635901567752624,18.0,221.784,0.059736768138435,0.0458641482169047,16.0,581.621,0.0262846912463796,0.021256822204934
S0181,18.0,216.799,1.0,0.6976454673203685,32.0,220.014,0.3339112556346044,0.2393972511702539,17.0,220.014,0.2690311059965048,0.1872296745914504,28.0,997.023,0.2605039953339488,0.1787787150573258,44.0,556.109,0.1005299445878827,0.0977665974566044
S0182,28.0,459.79,1.0,0.6967362358919346,32.0,134.627,0.1855816616567488,0.1185998275986376,18.0,291.264,0.1297497086068338,0.0986171625233726,1.0,307.217,0.1185821933214734,0.0886363481360277,0.0,827.718,0.0851739668323006,0.0562003478856685
S0183,18.0,875.188,1.0,1.0189708960776651,17.0,887.514,0.242026760573432,0.2434642437798058,1.0,887.514,0.1781569549496109,0.1387303479898306,0.0,829.153,0.1295477617404893,0.0995974935890356,28.0,739.815,0.1390247971654535,0.0933383973135992
