sample_id,basalt,carbonate,chloride,iron_oxide,oxalate,oxychlorine,phyllosilicate,silicate,sulfate,sulfide,1_ratio,1_ratio_peak_temp,1_ratio_peak_abund,1_ratio_meanstd_abund,2_ratio,2_ratio_peak_temp,2_ratio_peak_abund,2_ratio_meanstd_abund,3_ratio,3_ratio_peak_temp,3_ratio_peak_abund,3_ratio_meanstd_abund,4_ratio,4_ratio_peak_temp,4_ratio_peak_abund,4_ratio_meanstd_abund,5_ratio,5_ratio_peak_temp,5_ratio_peak_abund,5_ratio_meanstd_abund
S0089,0,0,0,0,0,0,0,0,0,1,2.0,88.325,0.9999999999999999,0.6713292326234964,18.0,69.893,0.9149321266968327,0.4476002072236285,28.0,-60.058,0.2895927601809955,0.20507633770615963,17.0,69.893,0.28868778280542984,0.15149021993433362,32.0,-60.053,0.18280542986425335,0.12883588325591216
S0090,0,0,0,0,0,0,1,0,0,0,32.0,568.545,0.9999999999999999,0.691885768940556,18.0,446.584,0.9395714285714294,0.5994030574328383,28.0,430.235,0.5804714285714292,0.41011248378748444,2.0,543.595,0.5566428571428579,0.3550271410568431,17.0,430.235,0.33881714285714304,0.22292035644061287
S0091,1,1,0,0,0,1,0,1,1,0,32.0,603.279,1.0,0.17266908411025328,16.0,603.279,0.0942817759897261,0.01705332858609751,18.0,603.279,0.0037459107795496287,0.0015286899011028895,28.0,620.127,0.0022130580619934316,0.0007487860348000988,34.0,603.279,0.003689693048171931,0.0006410604189374945
S0092,0,0,1,0,0,0,0,0,0,0,30.0,627.278,1.0,0.30140146335581053,32.0,627.278,0.6920414374551099,0.19739878362597496,18.0,115.668,0.09045230947671903,0.04991478259090587,16.0,627.278,0.10868597458916006,0.031974562134166225,14.0,627.278,0.07020111675640696,0.021624339238326726
S0093,0,0,0,1,0,1,1,0,0,0,18.0,130.717,0.7948153076068071,0.42048412501698595,32.0,459.521,0.9999999999999999,0.3823347031904303,17.0,130.717,0.18762408265580938,0.10083523921321427,16.0,456.37,0.1285198022656828,0.05764742690081408,44.0,329.288,0.12398314697295411,0.04588093791297157
S0094,0,1,0,0,0,0,0,0,0,0,44.0,761.632,1.0,0.365127622529017,16.0,761.632,0.17298727061994967,0.06597840790435033,28.0,761.632,0.14673467142376093,0.05800999459668947,12.0,761.632,0.08707828613257179,0.03410344894611739,18.0,761.632,0.04312153943282807,0.024373176606817093
S0095,0,0,0,0,0,1,0,0,0,1,18.0,148.389,1.0,0.27395674519335095,32.0,442.254,0.26431373453171725,0.10548616568402316,17.0,148.389,0.23731691178992254,0.06527705586006641,28.0,353.618,0.02347130895377183,0.018721505394107975,64.0,533.948,0.05521828652755348,0.017880953778000995
S0096,0,0,0,0,0,0,1,0,0,0,18.0,481.133,1.0,0.740026991398331,32.0,496.962,0.2785796867168402,0.2182630079356257,17.0,506.429,0.23987948816567556,0.17782882849472076,44.0,704.821,0.24845581634278888,0.12162881406639128,16.0,493.806,0.08054016887687637,0.06428634488980348
S0097,0,0,0,0,0,0,0,0,0,0,18.0,994.324,1.0,0.6420036863402485,32.0,148.919,0.18337127860806737,0.17812662157656123,17.0,991.324,0.24492195744134196,0.15934278761291099,44.0,994.324,0.4051496684158023,0.14660623162212452,1.0,973.062,0.09131444721328984,0.06929764992128704
S0098,0,0,0,0,0,0,1,0,0,0,18.0,728.914,1.0,0.5680637160060548,32.0,725.803,0.49021110859889216,0.3222346840705239,17.0,725.803,0.245993294689138,0.13886691259847633,16.0,728.914,0.0952077052888575,0.0599464826345552,28.0,592.521,0.043373779729858834,0.037617777508730944
S0099,1,1,0,1,0,1,1,1,1,0,18.0,266.427,1.0,0.8576355367453468,17.0,266.427,0.2473743140766344,0.20928077976298584,32.0,314.148,0.2644950308760946,0.1500502673916812,1.0,291.907,0.06453696349078795,0.05535066457913773,0.0,282.313,0.046956842022275874,0.03604652556229236
S0100,1,1,0,1,0,1,1,1,1,0,18.0,249.132,1.0,0.7474753053752756,28.0,470.907,0.5082338350409582,0.38057259626551404,32.0,223.625,0.4274114084637816,0.29984521095587435,17.0,217.211,0.26811983756876134,0.19693688837409984,16.0,274.642,0.10001710151573433,0.07214522624027418
S0101,0,0,0,1,0,1,1,0,0,0,32.0,468.725,1.0,0.19459722777959249,18.0,106.427,0.4175238043402227,0.12334799606824645,17.0,106.427,0.1003676528007219,0.029648361666841257,16.0,468.725,0.13711964701944104,0.02764792551864774,36.0,786.719,0.015622793286420798,0.009910654637022218
S0102,0,0,0,0,0,0,0,0,0,0,18.0,230.969,1.0,0.8090620317385486,1.0,478.765,0.27525675146131956,0.2177168123056272,17.0,230.969,0.2580129722757405,0.19845154675829488,3.0,313.634,0.24149740391209285,0.1891555141521758,0.0,541.462,0.17784018548150024,0.13999401754201163
S0103,0,0,0,0,0,0,0,0,0,0,18.0,998.557,0.9999999999999999,0.972438124095138,17.0,995.471,0.24182956530295946,0.23246263675856388,1.0,824.0,0.11795739132573978,0.0899609404755484,0.0,906.706,0.0815333710546383,0.0666367436124835,3.0,554.996,0.06838606115771582,0.052921253770035884
S0104,0,0,0,0,0,0,1,0,0,0,18.0,263.507,1.0,0.7544176237812248,32.0,311.219,0.2741773537388609,0.23533071634597885,17.0,263.507,0.2510960674157304,0.18967629506559164,1.0,867.064,0.10188299108872559,0.08195770265350362,0.0,586.655,0.08284773343665229,0.0670844707166216
S0105,0,0,1,0,0,0,1,0,0,0,32.0,419.916,1.0,0.40140472952193496,18.0,165.024,0.4312060204746908,0.17811364659774465,16.0,419.916,0.13796177705469737,0.057608937190565784,17.0,165.024,0.10530518094132721,0.0436776137772685,36.0,803.48,0.039915591255791326,0.027678861319901105
S0106,0,0,0,0,0,0,0,1,0,0,18.0,360.355,1.0,0.6908220078887651,17.0,370.003,0.2403646558960615,0.16568654875991073,32.0,440.029,0.05092999774643134,0.04499099138803156,1.0,379.524,0.03683866687334045,0.02576040122163897,0.0,392.264,0.02701606307708672,0.018704475834881818
S0107,1,0,0,0,0,1,0,0,0,0,32.0,553.147,1.0,0.21620117082840706,18.0,250.216,0.18026285903713615,0.08425760404163324,16.0,553.147,0.13296253049902548,0.029659599527527752,17.0,250.216,0.0457684911869383,0.021545244571044637,28.0,562.461,0.0040671421362233826,0.002164408235526822
S0108,0,0,0,0,0,1,0,0,0,0,18.0,160.953,1.0,0.17855020259685606,32.0,483.34,0.5495424807720573,0.09828431908749811,17.0,160.953,0.2503185490026141,0.044628183642486254,16.0,483.34,0.07168449853103932,0.01418017880085844,1.0,160.953,0.003319451783824401,0.0009396427743647904
S0109,1,1,0,0,0,1,1,1,1,0,32.0,538.629,1.0,0.23888091725672161,18.0,105.417,0.0741386111453957,0.039196770917379595,16.0,538.629,0.11168496186730327,0.02764728926700377,17.0,111.682,0.01837223984762583,0.00989792038989611,44.0,480.304,0.0044526659556357205,0.002290994411824995
S0110,0,0,0,0,0,0,1,0,0,0,18.0,505.911,1.0,0.6958691171239204,17.0,505.911,0.2888113673456849,0.20111395801244838,28.0,344.327,0.13566560098861985,0.0746875113383286,44.0,521.141,0.058647960478125795,0.03925823209126185,16.0,490.334,0.03589578872006898,0.023911268177076277
S0111,0,0,1,1,0,0,1,0,0,0,18.0,209.551,1.0,0.4491876483965723,32.0,254.072,0.761728333310321,0.25239799994106865,17.0,212.729,0.23552401792257674,0.10647392853713078,16.0,250.866,0.1186269244688113,0.04304018017754946,36.0,464.527,0.05353007674333944,0.03460026843728432
S0112,1,0,0,0,0,0,0,0,0,0,18.0,147.71,1.0,0.7857687996278366,17.0,163.76,0.26777731595227433,0.21080193413252937,32.0,386.923,0.2307494610806878,0.1880532334730678,28.0,447.536,0.167073093732161,0.13976660092543747,16.0,141.311,0.07924340585729135,0.059327209249783346
S0113,0,0,0,0,0,0,0,0,0,1,18.0,774.553,1.0,0.647381468674666,32.0,634.569,0.391676680492525,0.3114978888103377,1.0,258.042,0.21872562018550648,0.17227720322500237,17.0,622.114,0.25696575530375354,0.1661773036062461,3.0,188.191,0.1854104534728688,0.1390638131147437
S0114,0,0,0,0,1,0,0,0,0,0,28.0,523.07,1.0,0.21344362673855666,44.0,700.606,0.5944292181610631,0.19636538313621532,18.0,160.594,0.4914639351567956,0.14423895613354296,17.0,160.594,0.11409554457664112,0.03345754637448751,16.0,700.606,0.06661383571470125,0.022841001400446617
S0115,0,0,0,0,0,0,1,0,0,0,18.0,176.456,0.995711196847607,0.6968630998413238,32.0,214.621,0.9999999999999999,0.6721915564735634,28.0,474.646,0.42457148135082795,0.3216225753772106,1.0,217.79,0.3114623661418241,0.2013999338635815,17.0,185.935,0.2672713352377369,0.1792636275875881
S0116,0,0,0,0,0,0,1,0,0,0,18.0,718.111,0.9999999999999999,0.34426955652518487,17.0,718.111,0.24994103387113917,0.08747762218717639,32.0,736.904,0.06985893104780898,0.039529469787961104,44.0,621.282,0.09736519738746698,0.03528236283982791,1.0,727.483,0.035576776740521864,0.019110558612760828
S0117,1,1,0,1,0,1,1,1,1,0,18.0,128.782,1.0,0.9369182333177244,17.0,135.136,0.2681521975681512,0.24659978368390478,32.0,154.394,0.25626390855420045,0.22597770343933832,16.0,164.039,0.06418090309892872,0.05483626861807092,44.0,491.851,0.054380157859187386,0.02314170384886732
S0118,0,0,0,0,0,0,1,0,0,0,28.0,38.241,1.0,0.7406321083486465,18.0,186.605,0.8193405737069299,0.5479179431516219,32.0,164.138,0.7546822217430629,0.5123850469318658,17.0,183.405,0.22066419268321347,0.1445246039288875,1.0,940.704,0.1855449761869642,0.1326113010431509
S0119,0,0,0,1,0,1,0,0,0,0,32.0,141.824,1.0,0.7427941943287171,18.0,450.83,0.7014990779506111,0.4991762316902704,44.0,450.83,0.6005257145087345,0.3238596595141534,28.0,507.531,0.28261757667518334,0.20423382578356397,17.0,460.336,0.1913780003724681,0.13265031105615094
S0120,0,0,0,0,1,0,0,0,0,0,18.0,997.261,0.46424171082752796,0.5046759455467472,44.0,610.409,1.0,0.3044241776068366,28.0,500.5,0.4824931482705514,0.12141880715624757,17.0,994.21,0.10736185178395583,0.11649858400261298,16.0,613.494,0.11440144105747978,0.039134856715626914
S0121,0,0,0,0,0,0,1,0,0,0,28.0,37.707,1.0,0.775355012258315,18.0,941.709,0.7700673050272209,0.4310788658534237,32.0,941.709,0.49416637468034086,0.2838627769320361,17.0,935.618,0.19813088657507907,0.11040987601727598,1.0,902.018,0.12051888149190237,0.08265450899115974
S0122,1,0,0,0,0,0,0,0,0,0,18.0,139.372,1.0,0.5937083979081372,17.0,142.568,0.257710515233585,0.15345674451639021,32.0,142.568,0.09011194995995013,0.06956703541793816,16.0,136.194,0.03421733152491156,0.02418264223082657,44.0,424.718,0.018409943816599095,0.013044040770673074
S0123,0,0,0,0,0,0,1,0,0,0,18.0,808.958,1.0,0.5849693329734189,17.0,812.058,0.2615590530995863,0.15470096414767753,32.0,815.071,0.20943764033451862,0.1534770050142357,16.0,815.071,0.05389914842740604,0.03838141775740659,44.0,741.356,0.033342119653623326,0.01765281143926531
S0124,0,0,0,0,0,0,1,0,0,0,18.0,454.692,1.0,0.6093926781956429,17.0,448.328,0.24240796298804973,0.14655352546320866,32.0,492.747,0.21626499654720094,0.1441698686277857,44.0,372.088,0.24398376652102868,0.14155322713355017,28.0,368.927,0.14548725034206755,0.07552700896075727
S0125,0,0,0,0,0,0,0,0,0,0,18.0,298.662,1.0,0.41841546852450584,44.0,562.98,0.5549070869337637,0.3635865066013929,28.0,569.325,0.3561969804026872,0.20697485416516953,17.0,298.662,0.2836227619378781,0.11875745638535073,16.0,569.325,0.11556384749313531,0.08070496334437027
S0126,0,0,0,0,0,0,0,0,0,0,18.0,141.26,1.0,0.9898389331857697,17.0,992.614,0.24020663824758234,0.23606279494382615,32.0,173.406,0.19339603161194657,0.16058944747591383,16.0,144.428,0.058417786657721446,0.04739029820257078,28.0,269.679,0.032391634897199116,0.024027160393082315
S0127,0,0,0,0,0,0,0,0,0,0,18.0,211.122,1.0,0.9775383133552908,17.0,207.963,0.23744516156247347,0.2275934507019429,0.0,198.506,0.08922516978823926,0.06719200840374945,1.0,286.918,0.08714302286341044,0.06656304271292528,3.0,331.465,0.06322305007171188,0.04500157871225146
S0128,0,1,0,0,0,0,0,0,0,0,44.0,778.045,1.0,0.766766000250124,28.0,924.038,0.8729827305517396,0.5902546480051558,16.0,845.095,0.19446525513136156,0.1395930161251518,32.0,245.736,0.1970246211553989,0.13333609518783293,18.0,972.841,0.13838184461734668,0.08326207768586469
S0129,0,0,1,0,0,0,0,0,0,0,18.0,168.089,1.0,0.6916522342347484,32.0,184.141,0.7620304731153752,0.5139618822746616,1.0,350.195,0.29549059454298165,0.20534150277541618,17.0,152.086,0.2982492563893976,0.19306873706109307,0.0,296.13,0.22924878839370677,0.17019278703150845
S0130,0,0,0,0,0,0,0,0,1,0,18.0,152.375,1.0,0.3100481393355369,17.0,152.375,0.23105943945209234,0.07182317432707534,1.0,152.375,0.02037583765895671,0.007318918012594457,0.0,155.615,0.015272851500914824,0.005303448413472687,16.0,152.375,0.012301509068835734,0.003848002530509714
S0131,0,0,0,0,0,0,1,0,0,0,28.0,925.218,0.9999999999999999,0.7528418018543649,32.0,30.65,0.5989066505806072,0.4124580333529311,14.0,519.387,0.3047479012718051,0.22162387819790114,18.0,106.251,0.27461695068617176,0.1869624502683455,16.0,237.604,0.2115191273312225,0.13132134821350774
S0132,0,1,0,0,0,0,0,0,0,0,1.0,1168.637,0.5501450253235384,0.3686543904160813,18.0,1195.958,0.4656526628022125,0.3601415606468337,3.0,644.967,0.47534232686645983,0.30127753786881384,2.0,1089.302,0.3608970468962055,0.2716117341335882,44.0,682.316,1.0,0.2700180670971716
S0133,1,0,0,0,0,0,0,0,0,0,18.0,140.763,1.0,0.7549494823433252,17.0,140.763,0.2630521822612773,0.2012938477908693,32.0,140.763,0.2379922039268431,0.20015614187167438,16.0,140.763,0.07010678125238753,0.05449896013637015,41.0,182.727,0.12644105920993715,0.03422933679830719
S0134,0,0,1,0,0,0,0,0,1,0,18.0,179.166,1.0,0.19110015881984638,17.0,179.166,0.2512442309484462,0.04837767750909504,32.0,179.166,0.07166991803625185,0.027170754060430184,16.0,179.166,0.026491043003078443,0.006961564548850328,36.0,524.986,0.013353517070406464,0.006799610679016347
S0135,0,0,0,1,0,0,0,0,0,0,18.0,230.473,1.0,0.4358768335219441,17.0,230.473,0.23466364797342903,0.10213403468346556,36.0,460.285,0.07841121772304743,0.034356928262189765,1.0,236.833,0.03161060637696924,0.016161903269922753,0.0,227.267,0.022318016500031557,0.011293501347592664
S0136,0,0,0,0,0,0,0,0,1,0,18.0,126.451,0.9999999999999999,0.311539627169996,17.0,126.451,0.23211320076553307,0.07261382726381922,32.0,703.69,0.08417595366432687,0.03193001332384804,64.0,700.659,0.10549202981467663,0.031247371214899573,48.0,700.659,0.06937921773020544,0.02064240282773095
S0137,0,0,0,0,1,0,0,0,0,0,44.0,698.29,1.0,0.3661948907717209,18.0,152.408,0.9944546736173127,0.25560893344168645,28.0,522.912,0.9586178558510522,0.20973147732178551,16.0,698.29,0.1678999638857678,0.06680699096271987,17.0,152.408,0.23194214936907875,0.060160653323725534
S0138,0,0,0,0,0,0,0,0,1,0,18.0,111.157,1.0,0.28452655517674375,17.0,111.157,0.23238089080604027,0.06611290279331954,32.0,123.923,0.04171255954673594,0.021808459073813086,1.0,111.157,0.014530771665677919,0.00677932587605398,16.0,108.065,0.016697899385006907,0.006150306971456802
S0139,0,0,0,0,1,0,0,0,0,0,44.0,425.847,1.0,0.3626110181723087,28.0,425.847,0.922675916326447,0.2676474603224196,18.0,223.479,0.746120158151358,0.24113726014724912,16.0,425.847,0.21951513487302135,0.0810099308039852,17.0,223.479,0.21073318034140212,0.06829116788053881
S0140,0,0,0,0,0,0,1,0,0,0,18.0,861.527,1.0,0.528095534837016,17.0,861.527,0.2616920843883528,0.13875229102556913,32.0,870.727,0.21052583050914597,0.13691408291629176,16.0,864.605,0.05270002099758551,0.03323226999415047,44.0,772.506,0.03403464409519424,0.016056819397288685
S0141,0,0,0,0,0,1,1,0,0,0,32.0,571.197,1.0,0.5454038295567926,18.0,797.037,0.9192968209670698,0.25368849862428366,16.0,571.197,0.14191095550565763,0.08004913885987092,17.0,797.037,0.21795177715823633,0.06101058448861836,44.0,261.727,0.21486130932907702,0.054180516290904375
S0142,0,1,0,0,0,0,0,0,0,0,28.0,522.786,0.9651063370251216,0.31255423250343783,44.0,519.558,1.0,0.21352727215553444,32.0,548.831,0.0919417247205471,0.06951966808178243,16.0,522.786,0.2065563096866322,0.04819784325345247,12.0,522.786,0.11555573146316749,0.027857037647497102
S0143,0,0,0,0,0,0,0,0,1,0,18.0,172.706,1.0,0.3750220078038368,17.0,175.943,0.251970961818096,0.09486262917388935,32.0,169.546,0.13547092770303618,0.07568420680348809,16.0,179.147,0.0358109921887273,0.017568461351847465,64.0,643.267,0.03903006429201377,0.01595720558398094
S0144,0,0,1,1,0,0,1,0,0,0,32.0,383.057,1.0,0.26555027995484215,18.0,287.596,0.16477155848949293,0.07709238139917643,16.0,383.057,0.13623359056106288,0.03924522921091893,44.0,287.596,0.15320419786014577,0.03626862461625152,28.0,284.412,0.08377271249410259,0.022897833606833486
S0145,0,1,0,1,0,0,0,0,1,0,18.0,293.84,1.0,0.4808606230570771,17.0,293.84,0.28372028257199194,0.13869266201686706,44.0,709.42,0.14573781419829415,0.050740476303564694,35.0,471.178,0.08435996456305385,0.04076303648151089,36.0,478.983,0.08089790088666962,0.030524587449715868
S0146,0,0,0,1,0,0,0,0,1,0,18.0,239.193,0.9999999999999999,0.4284391715153776,17.0,235.955,0.2318794360945093,0.10008000160181385,32.0,252.062,0.09385896612386786,0.05918681780964506,1.0,268.139,0.027892425219285748,0.016250221870127757,36.0,541.267,0.032898140138474766,0.014888766220755679
S0147,0,0,0,1,0,1,0,0,0,0,18.0,95.255,1.0,0.38351724213441046,32.0,98.357,0.47438267064316325,0.2684876660501785,17.0,98.357,0.25160102019315084,0.09555241416855903,28.0,432.461,0.09355913012695273,0.06407177984407772,44.0,416.681,0.10214965576631918,0.05071146824579467
S0148,0,0,1,0,0,0,0,0,0,0,18.0,145.511,1.0,0.5547164217627067,32.0,145.511,0.7679164795170343,0.42072917949030764,1.0,566.87,0.33870834781094605,0.21680033643593088,28.0,952.477,0.23339247646922417,0.15879327052307626,3.0,466.842,0.23287397889491493,0.15255276154506037
S0149,1,1,0,1,0,1,1,1,1,0,18.0,274.303,0.9999999999999999,0.6800237033135033,17.0,277.528,0.23573299736908396,0.1603105922706396,44.0,631.348,0.15972006978003506,0.09067083898937112,32.0,322.249,0.22975110440961136,0.07192701182040472,64.0,509.22,0.2139684284149173,0.05903668169008182
S0150,0,0,0,0,0,0,0,1,1,0,18.0,156.788,1.0,0.7979446752450979,28.0,135.521,0.48110652329774767,0.39843110538471593,17.0,147.497,0.40374512961293796,0.33793162942407085,32.0,69.034,0.30819245424543795,0.2495622231529226,44.0,143.405,0.44291623516059186,0.19610592943207175
S0151,0,0,0,0,0,0,0,0,0,0,18.0,1000.71,1.0,0.8649043115571198,1.0,411.473,0.266992922426128,0.21871205297819155,17.0,1000.71,0.2538808616428258,0.21512234698012037,3.0,417.842,0.2314725593451434,0.1751813648338832,0.0,382.898,0.16469692662738436,0.12121460647478113
S0152,0,0,0,0,0,0,1,0,0,0,18.0,617.74,1.0,0.5900419194288226,28.0,45.344,0.6047770916010433,0.5606685583051281,32.0,620.874,0.48093644959275766,0.2866405958482321,17.0,617.74,0.2460575779052792,0.14620600318430815,16.0,617.74,0.0915310381283417,0.05343561505714753
S0153,1,0,0,0,0,0,0,0,0,0,18.0,415.406,1.0,0.7429837645549148,32.0,402.749,0.2934657204759999,0.2143152619115436,17.0,424.952,0.2698226204689929,0.19938861694212434,44.0,121.861,0.1094554258308942,0.06751359513250962,28.0,355.311,0.11919499677056583,0.0665360906414329
S0154,0,0,0,1,0,1,1,0,0,0,32.0,466.47,1.0,0.18861559803858952,18.0,106.729,0.5688189205986521,0.15584075450606644,17.0,106.729,0.13561722823617817,0.03746937163003294,16.0,466.47,0.13501679994696256,0.026719263979175945,1.0,466.47,0.015158058256191272,0.00861919958377268
S0155,0,0,0,0,0,0,1,0,0,0,18.0,838.385,1.0,0.22656114002289546,32.0,841.456,0.24777882625024397,0.08278089515106608,17.0,838.385,0.23982626474297203,0.05467713582687926,16.0,841.456,0.04701939113006929,0.0156924222719128,28.0,1002.545,0.029071624360413873,0.014862296551075196
S0156,0,0,0,0,1,0,0,0,0,0,18.0,150.512,0.8952919436261169,0.21198497887699003,28.0,523.028,1.0,0.2021609727522537,44.0,707.325,0.5579918112344414,0.19739327651811928,17.0,150.512,0.23545063211832717,0.055718843733171756,16.0,710.448,0.09610464130702988,0.037391780999064775
S0157,0,0,0,0,0,0,1,0,0,0,18.0,445.288,1.0,0.5802886647682193,17.0,451.61,0.23958808899196654,0.1393161927918095,32.0,423.232,0.1485213899587326,0.12354366179655557,1.0,420.094,0.05724959637559502,0.04457917767707856,0.0,416.949,0.03804585758766052,0.027915057970712583
S0158,0,0,0,0,0,0,0,0,0,0,18.0,30.292,0.9999999999999999,0.7265930963640268,32.0,34.201,0.39129651828186784,0.2640495120337227,17.0,31.742,0.2800724657333629,0.19101365754500527,28.0,299.849,0.26859293893026276,0.18799862678045376,16.0,30.973,0.13901466129320966,0.09238653201835173
S0159,1,0,1,0,0,0,0,0,0,0,18.0,740.529,1.0,0.6956669317595395,32.0,144.702,0.20597498211651805,0.181064931033927,17.0,752.66,0.26425849341046814,0.17962406731235306,1.0,125.812,0.06880437957656617,0.052446501369942694,44.0,611.904,0.09040058321403474,0.04658341176492735
S0160,0,0,0,0,0,0,0,0,0,0,18.0,205.688,1.0,0.7052946716820145,32.0,250.557,0.3085910448003922,0.2346149128729138,28.0,323.984,0.20840984830722906,0.18554099558309023,17.0,212.116,0.2674248820596497,0.18489535547325617,1.0,486.137,0.15166702128957116,0.11678163032603278
S0161,0,0,0,1,0,0,0,0,0,0,18.0,287.723,1.0,0.44869977098703573,17.0,295.416,0.28486894467199414,0.1293593993856813,44.0,540.192,0.1845044245371212,0.0564778282091265,35.0,576.441,0.06896175058103392,0.04524295378348227,28.0,540.192,0.042956083221383244,0.029543318801688333
S0162,0,0,0,0,0,0,0,0,1,0,18.0,131.407,1.0,0.4656117999572351,17.0,131.407,0.27626392180037423,0.12953785378034044,16.0,131.407,0.025754035955581133,0.012069213598908304,19.0,133.45,0.010234104757104723,0.005131780334564297,28.0,35.322,0.004531267916367791,0.0023640035992403404
